date,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger
16909,-0.84125483,-0.5973689,-0.75605148,-0.000655472,-0.69473714,0.38048232,0.28080386,-0.77945006,-0.56245095,-0.70972836,0.49996719,-0.6445893,0.73623043,0.6941666,-0.78633791,-0.55275965,-0.70006889,-0.22050856,-0.65418363,0.0179291,-0.68841386,-0.47929955,-0.61272794,0.26851875,0.59351259,0.5160051,-0.64766002,-0.45283544,-0.59058928,0.36979619,0.57553279,0.54157412,-0.62090892,-0.43193236,-0.54730368,0.049385626,0.36795008,0.2645551,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.084273,1.4822854,1.3343052,0.41850531,0.58443797,0.55915397,1.2558341,1.7597841,1.528565,-0.6422737,-0.5996555,-0.8545672,0.1332476
16910,-0.84125483,-0.5973689,-0.75605148,0.93350554,-0.69473714,1.2937005,1.2050614,-0.77945006,-0.56245095,-0.70972836,-0.03477085,-0.6445893,0.23110512,0.18068562,-0.78633791,-0.55275965,-0.70006889,0.56429613,-0.65418363,0.81799185,-0.68841386,-0.47929955,-0.61272794,0.89886165,1.226715,1.1504509,-0.64766002,-0.45283544,-0.59058928,0.15391116,0.36690298,0.33193389,-0.62090892,-0.43193236,-0.54730368,0.5439325,0.89543819,0.77685457,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.073046051,0.27118811,0.14886093,-0.2653752,-0.094077885,-0.12704296,-0.14935902,0.20846388,0.048257995,-0.6422737,0.176439,-0.8545672,0.9404227
16911,-0.84125483,-0.5973689,-0.75605148,-0.87881774,-0.69473714,-0.47799245,-0.58804858,-0.77945006,-0.56245095,-0.70972836,-0.55637145,-0.6445893,-0.26161024,-0.32018012,-0.78633791,-0.55275965,-0.70006889,-0.51039141,-0.65418363,-0.27758956,-0.68841386,-0.47929955,-0.61272794,-0.69928914,-0.37868556,-0.45810232,-0.64766002,-0.45283544,-0.59058928,-0.36441171,-0.13400078,-0.17139585,-0.62090892,-0.43193236,-0.54730368,-0.45704615,-0.1722146,-0.26005596,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.29709649,0.036726516,-0.0806344,-0.34756419,-0.17562217,-0.20951034,-0.61063319,-0.30077863,-0.43767342,-0.6422737,0.176439,-0.8545672,-0.1648981
16912,-0.84125483,-0.5973689,-0.75605148,-0.84827292,-0.69473714,-0.44813249,-0.55782765,-0.77945006,-0.56245095,-0.70972836,0.017778534,-0.6445893,0.2807444,0.23114605,-0.78633791,-0.55275965,-0.70006889,-0.51296234,-0.65418363,-0.28021052,-0.68841386,-0.47929955,-0.61272794,-0.65557605,-0.33477423,-0.41410476,-0.64766002,-0.45283544,-0.59058928,0.16261631,0.37531558,0.34038723,-0.62090892,-0.43193236,-0.54730368,-0.37121022,-0.080661215,-0.17113879,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.50796741,-0.18394312,-0.29662988,0.67020899,0.83416718,0.81171018,0.099019483,0.48267147,0.30991346,-0.6422737,0.176439,-0.8545672,-0.1675424
16913,-0.84125483,-0.5973689,-0.75605148,0.84420443,-0.69473714,1.2064013,1.116707,-0.77945006,-0.56245095,-0.70972836,-0.72618371,-0.6445893,-0.42201868,-0.48324201,-0.78633791,-0.55275965,-0.70006889,1.2372615,-0.65418363,1.504041,-0.68841386,-0.47929955,-0.61272794,0.76815951,1.0954199,1.0188981,-0.64766002,-0.45283544,-0.59058928,-0.65391648,-0.41377625,-0.45252633,-0.62090892,-0.43193236,-0.54730368,1.0364984,1.4208134,1.2871021,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.0198858,1.4149063,1.2683532,-0.22993132,-0.058912043,-0.091479026,0.78447962,1.2394131,1.0320145,-0.6422737,0.4351372,-0.8545672,1.632571
16914,-0.84125483,-0.5973689,-0.75605148,-0.64671516,-0.69473714,-0.25109342,-0.35840669,-0.77945006,-0.56245095,-0.70972836,0.2422483,-0.6445893,0.49278349,0.44669265,-0.78633791,-0.55275965,-0.70006889,-0.59894878,-0.65418363,-0.36786869,-0.68841386,-0.47929955,-0.61272794,-0.41078275,-0.088870451,-0.16771804,-0.64766002,-0.45283544,-0.59058928,0.22564071,0.43622196,0.40158856,-0.62090892,-0.43193236,-0.54730368,-0.22885466,0.071176492,-0.023673132,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.13235357,0.2091247,0.088112116,1.2359428,1.3954632,1.3793602,-0.16512905,0.19105391,0.031644981,-0.6422737,0.6938353,-0.8545672,-0.2559798
16915,0.46146268,-0.5973689,0.6588248,1.4262521,-0.69473714,1.7754002,0.70095903,0.081662901,-0.56245095,0.21410353,0.14063679,-0.6445893,0.39679903,-0.1594546,0.7156294,-0.55275965,0.95660943,1.594955,-0.65418363,0.79767919,0.40514886,-0.47929955,0.55816168,1.3766459,1.7066666,0.7403931,0.11470032,-0.45283544,0.22963551,-0.021184556,0.19769165,-0.28877509,0.54562074,-0.43193236,0.71617419,1.5277439,1.9447803,0.83772856,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.072771475,0.27147546,-0.17864798,0.72054976,0.88411307,0.44009176,0.24397421,0.64270014,-0.032447271,-0.6422737,0.4351372,0.4052339,2.00046
16916,-0.84125483,-0.5973689,-0.75605148,-0.25406399,-0.69473714,0.13275494,0.030081812,-0.77945006,-0.56245095,-0.70972836,0.62144691,-0.6445893,0.85098284,0.81081724,-0.78633791,-0.55275965,-0.70006889,-0.24600452,-0.65418363,-0.008062542,-0.68841386,-0.47929955,-0.61272794,-0.60355741,-0.28251961,-0.3617475,-0.64766002,-0.45283544,-0.59058928,-0.016707577,0.20201817,0.1662505,-0.62090892,-0.43193236,-0.54730368,-0.20944254,0.091881625,-0.003564182,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.51419103,-0.19045596,-0.30300477,0.55834061,0.72317636,0.69946289,-0.33510521,0.003401783,-0.14741717,-0.6422737,-0.0822592,-0.8545672,0.1070249
16917,-0.84125483,-0.5973689,-0.75605148,0.68829894,-0.69473714,1.0539911,0.96245432,-0.77945006,-0.56245095,-0.70972836,0.017454039,-0.6445893,0.28043789,0.23083445,-0.78633791,-0.55275965,-0.70006889,0.3179065,-0.65418363,0.56681192,-0.68841386,-0.47929955,-0.61272794,0.90880632,1.2367047,1.1604604,-0.64766002,-0.45283544,-0.59058928,-0.74009645,-0.49706003,-0.53621346,-0.62090892,-0.43193236,-0.54730368,0.66063625,1.0199155,0.89774764,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.21488783,0.57250166,0.44379216,-0.4644551,-0.29159614,-0.32679719,0.16353336,0.55389422,0.37787589,-0.6422737,-0.0822592,-0.8545672,0.6870099
16918,-0.84125483,-0.5973689,-0.75605148,0.88429451,-0.69473714,1.2455927,1.1563721,-0.77945006,-0.56245095,-0.70972836,0.60895824,-0.6445893,0.83918577,0.79882503,-0.78633791,-0.55275965,-0.70006889,0.43638781,-0.65418363,0.68759674,-0.68841386,-0.47929955,-0.61272794,0.57451034,0.90089232,0.82398844,-0.64766002,-0.45283544,-0.59058928,0.70058763,0.89520746,0.86279702,-0.62090892,-0.43193236,-0.54730368,0.2851043,0.61936975,0.5087353,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,2.2836015,2.737344,2.5627797,-0.20715807,-0.036317434,-0.068628639,2.0630643,2.6509588,2.3789454,-0.6422737,-0.5996555,-0.8545672,0.8088685
16919,-0.84125483,-0.5973689,-0.75605148,0.61900747,-0.69473714,0.98625308,0.89389747,-0.77945006,-0.56245095,-0.70972836,0.17185839,-0.6445893,0.42629164,0.37910089,-0.78633791,-0.55275965,-0.70006889,1.2537588,-0.65418363,1.5208589,-0.68841386,-0.47929955,-0.61272794,0.89044684,1.218262,1.1419814,-0.64766002,-0.45283544,-0.59058928,0.42202637,0.62600774,0.5922935,-0.62090892,-0.43193236,-0.54730368,1.6728396,2.0995407,1.9462858,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.18797994,0.54434341,0.41623038,0.49441591,0.65975314,0.63532168,0.5455094,0.9755922,0.78027022,-0.6422737,-0.0822592,-0.8545672,1.649538
16920,-0.16191177,-0.5973689,-0.018219696,1.0030797,-0.69473714,1.3617147,0.75678372,-0.65638995,-0.56245095,-0.5777052,-0.64027739,-0.6445893,-0.34086967,-0.47343022,0.34576589,-0.55275965,0.54864788,1.1007829,-0.65418363,0.55763841,-0.046857063,-0.47929955,0.074193962,1.0081444,1.3364935,0.73775315,-0.52509403,-0.45283544,-0.45872033,-0.071922414,0.14865892,0.040176433,0.36826837,-0.43193236,0.52408236,0.82454979,1.1947471,0.2549794,-0.20630142,-0.5021047,-0.097616822,-0.5589726,-0.40780011,-0.50744992,0.080352947,-0.44336307,0.21365204,1.9758675,2.4153104,1.8494508,-0.30997032,-0.13832319,-0.26907012,1.1018521,1.5897895,0.76507306,-0.6422737,0.6938353,-0.2246667,1.492202
16921,1.1010487,0.45501643,1.3534766,0.21197012,-0.69473714,0.58834106,-0.35501149,0.49200681,0.5490244,0.65433472,-1.8658227,-0.6445893,-1.4985467,-1.8418405,0.77287781,0.37212414,1.0197548,0.85842133,-0.65418363,0.53806812,1.0949033,0.4657611,1.2966894,0.48653778,0.81252062,-0.096111916,0.58351517,0.61303997,0.73403418,-1.6645716,-1.3904666,-1.69008,0.70361453,0.32618544,0.88729852,0.97608328,1.3563741,0.65715837,0.37856069,-0.5021047,0.52883667,-0.5589726,-0.40780011,-0.50744992,0.14615871,-0.44336307,0.28557125,0.60569471,0.98146856,0.31490749,-0.98480248,-0.80786169,-1.1067549,1.1751113,1.6706669,1.1247832,-0.6422737,-0.5996555,0.4052339,1.242932
16922,-0.082140408,-0.5973689,0.068419658,-0.26198301,-0.69473714,0.12501346,-0.55558914,-0.42872882,-0.56245095,-0.33346239,0.42617092,-0.6445893,0.66652083,0.41616726,-0.19884463,-0.55275965,-0.052060533,-0.33599034,-0.65418363,-0.51872241,0.1479591,-0.47929955,0.28278577,0.30982769,0.63500893,-0.12383039,-0.24012814,-0.45283544,-0.15212505,0.35412699,0.56039023,0.28544107,-0.022032041,-0.43193236,0.1013448,0.085205652,0.40615603,-0.19029024,0.81102914,-0.5021047,0.99205929,-0.5589726,-0.40780011,-0.50744992,1.5316038,-0.44336307,1.799726,-0.40784034,-0.079163365,-1.111488,1.2934753,1.4525443,1.0923281,-0.47246596,-0.14824323,-1.1444829,-0.6422737,-0.0822592,-0.2246667,0.0144741
16923,-0.84125483,-0.5973689,-0.75605148,1.0672235,-0.69473714,1.4244206,1.3373618,-0.77945006,-0.56245095,-0.70972836,-1.3235916,-0.6445893,-0.9863432,-1.0569015,-0.78633791,-0.55275965,-0.70006889,1.5459127,-0.65418363,1.8186929,-0.68841386,-0.47929955,-0.61272794,0.80461603,1.1320418,1.0555919,-0.64766002,-0.45283544,-0.59058928,-0.95267344,-0.70249301,-0.74264139,-0.62090892,-0.43193236,-0.54730368,1.1272205,1.5175784,1.3810807,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.10160159,0.24130566,0.11961143,-0.45934117,-0.2865223,-0.32166591,0.6106146,1.0474678,0.84885567,-0.6422737,-0.3409573,-0.8545672,1.95002
16924,-0.84125483,-0.5973689,-0.75605148,0.32362807,-0.69473714,0.69749576,0.60164952,-0.77945006,-0.56245095,-0.70972836,-0.96937025,-0.6445893,-0.65173799,-0.71676129,-0.78633791,-0.55275965,-0.70006889,0.7864325,-0.65418363,1.0444469,-0.68841386,-0.47929955,-0.61272794,0.72750628,1.0545822,0.9779802,-0.64766002,-0.45283544,-0.59058928,-0.43106756,-0.19841655,-0.23612359,-0.62090892,-0.43193236,-0.54730368,1.4174778,1.8271695,1.6817573,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.18285461,0.53897995,0.41098049,-1.2667105,-1.0875584,-1.13177,0.42997578,0.84804416,0.65856087,-0.6422737,-0.3409573,-0.8545672,1.168891
16925,-0.84125483,-0.5973689,-0.75605148,1.3034366,-0.69473714,1.655338,1.5710707,-0.77945006,-0.56245095,-0.70972836,0.48682988,-0.6445893,0.72382063,0.68155152,-0.78633791,-0.55275965,-0.70006889,0.66713703,-0.65418363,0.92283213,-0.68841386,-0.47929955,-0.61272794,0.98716205,1.315416,1.2393261,-0.64766002,-0.45283544,-0.59058928,0.43545705,0.63898706,0.60533571,-0.62090892,-0.43193236,-0.54730368,0.45017323,0.7954337,0.67972964,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.4535714,1.8687443,1.7125782,-0.85713565,-0.68119633,-0.72080779,0.59900212,1.0346477,0.83662242,-0.6422737,0.176439,-0.8545672,1.046195
16926,-0.84125483,-0.5973689,-0.75605148,-0.16992448,-0.69473714,0.21500814,0.11332934,-0.77945006,-0.56245095,-0.70972836,1.6614044,-0.6445893,1.8333496,1.8094341,-0.78633791,-0.55275965,-0.70006889,-0.57145321,-0.65418363,-0.33983853,-0.68841386,-0.47929955,-0.61272794,-0.15145479,0.17163391,0.093297921,-0.64766002,-0.45283544,-0.59058928,1.3360555,1.5093194,1.4798832,-0.62090892,-0.43193236,-0.54730368,-0.50409085,-0.22239287,-0.30878937,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.13619757,0.20510209,0.0841747,2.3338504,2.4847584,2.4809866,-0.72837108,-0.43076012,-0.56170487,-0.6422737,-0.5996555,-0.8545672,-0.2277004
16927,-0.84125483,-0.5973689,-0.75605148,-0.062027924,-0.69473714,0.32048577,0.22008203,-0.77945006,-0.56245095,-0.70972836,-0.20279893,-0.6445893,0.0723821,0.019337052,-0.78633791,-0.55275965,-0.70006889,-0.15901832,-0.65418363,0.08061482,-0.68841386,-0.47929955,-0.61272794,-0.068072088,0.25539488,0.17722337,-0.64766002,-0.45283544,-0.59058928,-0.093311973,0.12798819,0.091861978,-0.62090892,-0.43193236,-0.54730368,-0.18633299,0.11653049,0.020374937,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.20335592,0.56043392,0.43198001,-0.19597125,-0.025218371,-0.05740393,0.2237464,0.62036884,0.44130757,-0.6422737,-0.8583537,-0.8545672,0.1964906
16928,-0.84125483,-0.5973689,-0.75605148,0.17395876,-0.69473714,0.55118191,0.45356694,-0.77945006,-0.56245095,-0.70972836,-0.042945087,-0.6445893,0.22338355,0.17283633,-0.78633791,-0.55275965,-0.70006889,0.19972514,-0.65418363,0.4463329,-0.68841386,-0.47929955,-0.61272794,0.33736691,0.66267312,0.58530146,-0.64766002,-0.45283544,-0.59058928,-0.16556379,0.058164522,0.021700135,-0.62090892,-0.43193236,-0.54730368,0.45611566,0.801772,0.68588543,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.34584019,0.70953912,0.57792693,-0.6223492,-0.44825163,-0.48522606,0.44352379,0.86300105,0.67283309,-0.6422737,-0.3409573,-0.8545672,0.5654598
16929,-0.84125483,-0.5973689,-0.75605148,0.005283784,-0.69473714,0.38628843,0.28668013,-0.77945006,-0.56245095,-0.70972836,-0.55020833,-0.6445893,-0.25578845,-0.314262,-0.78633791,-0.55275965,-0.70006889,0.19792555,-0.65418363,0.44449833,-0.68841386,-0.47929955,-0.61272794,-0.016053446,0.30764949,0.22958061,-0.64766002,-0.45283544,-0.59058928,-0.35968617,-0.12943405,-0.16680701,-0.62090892,-0.43193236,-0.54730368,0.088672183,0.40985346,0.3052519,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.36992934,0.73474765,0.60260153,0.05653144,0.22530359,0.19595402,0.34605399,0.75539529,0.57015306,-0.6422737,-0.0822592,-0.8545672,0.563609
16930,-0.84125483,-0.5973689,-0.75605148,2.093528,-0.69473714,2.4277165,2.3527861,-0.77945006,-0.56245095,-0.70972836,-0.89580113,-0.6445893,-0.58224303,-0.64611673,-0.78633791,-0.55275965,-0.70006889,2.0822282,-0.65418363,2.3654351,-0.68841386,-0.47929955,-0.61272794,1.5977465,1.9287702,1.8538849,-0.64766002,-0.45283544,-0.59058928,-0.62466753,-0.38551027,-0.42412347,-0.62090892,-0.43193236,-0.54730368,1.5404212,1.958302,1.8091141,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.77175546,1.1552458,1.0141928,0.49569431,0.66102147,0.63660443,0.8454451,1.3067185,1.0962389,-0.6422737,-0.3409573,-0.8545672,2.501622
16931,-0.84125483,-0.5973689,-0.75605148,-0.42234308,-0.69473714,-0.031751487,-0.13641325,-0.77945006,-0.56245095,-0.70972836,-0.20506957,-0.6445893,0.070237197,0.017156668,-0.78633791,-0.55275965,-0.70006889,-0.46496999,-0.65418363,-0.2312851,-0.68841386,-0.47929955,-0.61272794,-0.37865356,-0.056595497,-0.1353797,-0.64766002,-0.45283544,-0.59058928,0.28883919,0.49729654,0.46295896,-0.62090892,-0.43193236,-0.54730368,-0.53528893,-0.25566906,-0.3411074,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.7858032,2.2164142,2.0528839,-0.44048336,-0.26781243,-0.30274424,1.550313,2.0848863,1.8387852,-0.6422737,-0.0822592,-0.8545672,-0.118182
16932,-0.84125483,-0.5973689,-0.75605148,0.68829894,-0.69473714,1.0539911,0.96245432,-0.77945006,-0.56245095,-0.70972836,1.1300726,-0.6445893,1.3314418,1.2992239,-0.78633791,-0.55275965,-0.70006889,-0.54895675,-0.65418363,-0.31690472,-0.68841386,-0.47929955,-0.61272794,0.51178223,0.8378796,0.76085204,-0.64766002,-0.45283544,-0.59058928,0.9286598,1.1156149,1.0842719,-0.62090892,-0.43193236,-0.54730368,-0.48675859,-0.20390616,-0.29083499,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.12466558,0.21716994,0.09598694,0.10926941,0.27762786,0.24887063,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-1.117052,-0.8545672,-0.2045628
16933,0.93816084,-0.5973689,1.1765648,1.0416851,-0.69473714,1.3994547,-0.042392448,0.42223176,-0.56245095,0.57947767,0.68388981,-0.6445893,0.90996778,0.16106217,1.1305197,-0.55275965,1.4142357,1.4352301,-0.65418363,0.33900252,1.0542661,-0.47929955,1.2531787,0.75504571,1.0822467,-0.41410464,0.59352481,-0.45283544,0.74480361,0.29319191,0.50150299,-0.26655522,1.1159798,-0.43193236,1.3339347,0.89057744,1.2651728,-0.29083499,1.0210851,-0.5021047,1.2170531,-0.5589726,-0.40780011,-0.50744992,1.8312547,-0.44336307,2.1272149,0.94781077,1.3394821,0.37357491,0.003793584,0.17297943,0.14303754,0.96511847,1.4388368,0.60385108,-0.6422737,-0.5996555,-0.2246667,1.836182
16934,-0.84125483,-0.5973689,-0.75605148,-0.12537999,-0.69473714,0.25855398,0.15740159,-0.77945006,-0.56245095,-0.70972836,0.46023077,-0.6445893,0.69869453,0.65600979,-0.78633791,-0.55275965,-0.70006889,-1.0528772,-0.65418363,-0.83062232,-0.68841386,-0.47929955,-0.61272794,-0.11703071,0.20621416,0.12794608,-0.64766002,-0.45283544,-0.59058928,0.41506234,0.61927772,0.58553094,-0.62090892,-0.43193236,-0.54730368,-0.87500095,-0.61800891,-0.69301397,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-1.6622661,-1.3918797,-1.4789804,-0.70736915,-0.53260469,-0.57053399,-1.2815777,-1.0414951,-1.1444829,-0.6422737,-0.8583537,-0.8545672,-0.7228472
16935,-0.84125483,-0.5973689,-0.75605148,1.0434668,-0.69473714,1.4011965,1.313857,-0.77945006,-0.56245095,-0.70972836,-1.0402145,-0.6445893,-0.7186591,-0.78478938,-0.78633791,-0.55275965,-0.70006889,1.0923843,-0.65418363,1.3563471,-0.68841386,-0.47929955,-0.61272794,1.2201529,1.5494636,1.4738334,-0.64766002,-0.45283544,-0.59058928,-0.80016124,-0.55510622,-0.59454077,-0.62090892,-0.43193236,-0.54730368,1.329661,1.7335033,1.5907882,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.5436311,1.9629889,1.8048265,0.56473303,0.72951865,0.70587701,0.29449663,0.69847643,0.5158397,-0.6422737,-0.3409573,-0.8545672,1.483564
16936,2.694417,3.8821151,3.0840275,0.7298736,-0.69473714,1.0946337,1.0035882,-0.77945006,-0.56245095,-0.70972836,-1.9829882,-0.6445893,-1.6092238,-1.6900856,2.6485682,3.7048948,3.0886514,1.556711,-0.65418363,1.8297009,1.908595,2.7388251,2.167918,0.54391122,0.87015432,0.79319012,-0.64766002,-0.45283544,-0.59058928,-1.4582622,-1.1910906,-1.2336053,1.7133996,2.3600323,1.9810051,1.1355399,1.5264519,1.3896987,0.74306977,1.3755136,0.91926712,-0.5589726,-0.40780011,-0.50744992,1.4346578,2.1874096,1.6937736,-0.2399856,0.09649124,-0.022135589,-1.6502589,-1.468098,-1.5166175,0.11272873,0.49780634,0.32435551,-0.6422737,-1.37575,-0.2246667,1.961126
16937,-0.84125483,-0.5973689,-0.75605148,1.4948505,-0.69473714,1.8424606,1.7604554,-0.77945006,-0.56245095,-0.70972836,-1.5715466,-0.6445893,-1.220567,-1.2949997,-0.78633791,-0.55275965,-0.70006889,2.6401401,-0.65418363,2.9341938,-0.68841386,-0.47929955,-0.61272794,2.101409,2.4347174,2.3608258,-0.64766002,-0.45283544,-0.59058928,-1.3642478,-1.1002357,-1.1423104,-0.62090892,-0.43193236,-0.54730368,3.5666766,4.119524,3.9081054,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.33507702,0.6982758,0.56690222,-1.0231574,-0.84591568,-0.88739181,0.45481357,0.87546486,0.68472636,-0.6422737,-0.3409573,-0.8545672,3.075437
16938,-0.84125483,-0.5973689,-0.75605148,0.54219294,-0.69473714,0.91116065,0.81789726,-0.77945006,-0.56245095,-0.70972836,-0.51160729,-0.6445893,-0.21932508,-0.27719548,-0.78633791,-0.55275965,-0.70006889,1.3443446,-0.65418363,1.6132059,-0.68841386,-0.47929955,-0.61272794,0.39887115,0.72445637,0.64720601,-0.64766002,-0.45283544,-0.59058928,-0.33008906,-0.10083161,-0.13806604,-0.62090892,-0.43193236,-0.54730368,0.97192353,1.3519373,1.2202091,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,-0.2630496,0.072355516,-0.045760076,-0.091134623,0.078795873,0.047787793,0.77318966,1.2269492,1.0201211,-0.6422737,-0.3409573,-0.8545672,1.742706
16939,-0.84125483,-0.5973689,-0.75605148,-1.2142446,-0.69473714,-0.80589944,-0.91991949,-0.77945006,-0.56245095,-0.70972836,-0.93848938,-0.6445893,-0.62256724,-0.68710798,-0.78633791,-0.55275965,-0.70006889,-1.0528772,-0.65418363,-0.83062232,-0.68841386,-0.47929955,-0.61272794,-1.4802235,-1.1631626,-1.24412,-0.64766002,-0.45283544,-0.59058928,-0.61735535,-0.37844381,-0.41702276,-0.62090892,-0.43193236,-0.54730368,-1.3741697,-1.1504269,-1.2101012,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,1.9997859,2.4403403,2.2720668,-0.12885022,0.041376129,0.00994444,4.0961924,4.8955135,4.5207534,-0.6422737,-0.8583537,-0.8545672,-0.7228472
16940,-0.84125483,-0.5973689,-0.75605148,1.2121418,-0.69473714,1.56609,1.4807436,-0.77945006,-0.56245095,-0.70972836,0.37394619,-0.6445893,0.61718822,0.57315522,-0.78633791,-0.55275965,-0.70006889,2.6221428,-0.65418363,2.9158468,-0.68841386,-0.47929955,-0.61272794,0.91660917,1.244543,1.1683141,-0.64766002,-0.45283544,-0.59058928,0.3489041,0.55534285,0.52128643,-0.62090892,-0.43193236,-0.54730368,1.9563951,2.4019835,2.24002,-0.69643229,-0.5021047,-0.6226024,-0.5589726,-0.40780011,-0.50744992,-0.61883265,-0.44336307,-0.55048877,0.058308821,0.40864679,0.28340799,-0.16976218,0.000785105,-0.031106086,0.7822215,1.2369202,1.0296357,-0.6422737,-0.3409573,-0.8545672,3.056927
16941,-0.44754463,-0.5973689,-0.32844442,-0.019958088,-0.69473714,0.36161244,-0.037985265,-0.27828786,-0.56245095,-0.17206413,0.067408442,-0.6445893,0.32762593,-0.01718442,-0.42290688,-0.55275965,-0.29920241,0.64335519,-0.65418363,0.63943571,-0.30283174,-0.47929955,-0.19988094,0.44905388,0.7748667,0.38357216,-0.13002308,-0.45283544,-0.033662807,0.007666511,0.22557314,-0.11608765,-0.29159951,-0.43193236,-0.19062592,0.85591298,1.2281994,0.829521,-0.69643229,-0.5021047,-0.6226024,0.8448289,-0.40780011,0.99165744,-0.61883265,-0.44336307,-0.55048877,-0.31878769,0.014027382,-0.10285272,0.7373299,0.9007616,0.87905848,-0.22738047,0.12232891,-0.033934053,-0.6422737,0.4351372,-0.2246667,1.021735
